person_id,gender,gender_confidence,generation,anomalies,total_relations,outgoing_relations,incoming_relations,unique_relation_types,num_parents,num_children,fatherOf,grandfatherOf,greatGrandfatherOf,daughterOf_incoming,granddaughterOf_incoming,grandsonOf_incoming,greatGranddaughterOf_incoming,greatGrandsonOf_incoming,sisterOf,daughterOf,granddaughterOf,motherOf,grandmotherOf,greatGrandmotherOf,auntOf,fatherOf_incoming,motherOf_incoming,grandmotherOf_incoming,grandfatherOf_incoming,brotherOf_incoming,nephewOf_incoming,brotherOf,sonOf,grandsonOf,greatGrandsonOf,nephewOf,sisterOf_incoming,greatGrandmotherOf_incoming,greatGrandfatherOf_incoming,sonOf_incoming,auntOf_incoming,greatUncleOf_incoming,girlFirstCousinOnceRemovedOf,greatGranddaughterOf,nieceOf,secondUncleOf_incoming,uncleOf_incoming,boyCousinOf,boyFirstCousinOnceRemovedOf,boyCousinOf_incoming,secondAuntOf_incoming,secondAuntOf,girlCousinOf,girlCousinOf_incoming,boyFirstCousinOnceRemovedOf_incoming,greatAuntOf_incoming,girlFirstCousinOnceRemovedOf_incoming,greatAuntOf,nieceOf_incoming,uncleOf,greatUncleOf,secondUncleOf,boySecondCousinOf,girlSecondCousinOf_incoming,boySecondCousinOf_incoming,girlSecondCousinOf,has_anomalies,num_anomalies,anomaly_list
theodor105,M,0.6153846153846154,1,[],37,19,18,18,2,2,2.0,2.0,,,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,,1.0,1.0,2.0,3.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,False,0,
lena1265,F,0.75,1,[],22,12,10,6,2,3,,,,,5.0,3.0,,,,1.0,,3.0,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
jonathan256,M,1.0,0,[],6,3,3,6,0,1,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
emma550,F,1.0,0,[],12,6,6,8,0,1,,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
claudia887,F,0.5714285714285714,1,[],28,12,16,19,2,0,,,,,,,,,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,2.0,3.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,1.0,,1.0,False,0,
leon1109,M,0.6,2,[],36,17,19,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,,4.0,1.0,4.0,6.0,2.0,2.0,3.0,3.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,False,0,
johanna688,F,1.0,0,[],12,8,4,4,0,4,,,,,2.0,2.0,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
maria1077,F,1.0,0,[],3,2,1,3,0,1,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
larissa124,F,0.6363636363636364,1,[],27,15,12,12,2,0,,,,,,,,,3.0,2.0,2.0,,,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,False,0,
gabriel1004,M,0.75,0,[],20,10,10,6,0,5,5.0,5.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lukas223,M,1.0,0,[],2,1,1,2,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
olivia528,F,0.6,1,[],9,4,5,6,2,1,,,,1.0,1.0,,,,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
florian896,M,0.5714285714285714,1,[],29,14,15,12,2,2,2.0,6.0,4.0,1.0,3.0,3.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
helena1169,F,1.0,0,[],12,7,5,6,0,2,,,,,,2.0,2.0,1.0,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
matthias1030,M,0.75,0,[],10,5,5,5,0,4,4.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
adrian856,M,1.0,0,[],2,1,1,2,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
elias1010,M,0.5625,1,[],34,16,18,20,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,,,,,1.0,3.0,3.0,3.0,,2.0,,,3.0,,1.0,,,,,,,,,,,False,0,
amelie81,F,0.6363636363636364,1,[],28,15,13,14,2,3,,,,,,3.0,1.0,,1.0,2.0,,3.0,3.0,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,False,0,
emma7,F,0.75,0,[],33,16,17,9,0,3,,,,3.0,4.0,4.0,2.0,3.0,,,,3.0,8.0,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
magdalena491,F,0.5625,1,[],36,18,18,20,2,0,,,,,,,,,1.0,2.0,4.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,2.0,4.0,,2.0,,,2.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,False,0,
vincent287,M,0.6666666666666666,0,[],4,2,2,4,0,1,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
daniel1187,M,0.6,2,[],33,17,16,12,2,2,2.0,3.0,,,1.0,2.0,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,False,0,
elias263,M,0.75,0,[],19,9,10,9,0,2,2.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
anastasia1003,F,0.6666666666666666,1,[],30,17,13,11,2,5,,,,,4.0,1.0,,,1.0,1.0,2.0,5.0,5.0,,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,False,0,
marie555,F,0.75,0,[],23,11,12,8,0,4,,,,3.0,5.0,1.0,1.0,,,,,4.0,6.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sophie248,F,0.6,1,[],14,7,7,8,2,1,,,,,,2.0,,2.0,,2.0,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
laura959,F,1.0,0,[],10,6,4,5,0,2,,,,,,2.0,,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lea640,F,0.8571428571428571,0,[],27,15,12,7,0,2,,,,3.0,,,,,2.0,2.0,,2.0,,,7.0,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,False,0,
marcel562,M,0.8,0,[],30,16,14,10,0,1,1.0,5.0,6.0,,3.0,2.0,5.0,1.0,,,,,,,,,,,,1.0,,2.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
simon374,M,0.5384615384615384,1,[],36,18,18,17,2,1,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,,3.0,2.0,,,1.0,2.0,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,2.0,,,,,,,False,0,
charlotte706,F,0.6666666666666666,1,[],18,11,7,9,2,0,,,,,,,,,1.0,1.0,,,,,4.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,,False,0,
lisa445,F,0.75,1,[],13,7,6,8,2,0,,,,,,,,,2.0,2.0,,,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,False,0,
julia316,F,0.5714285714285714,1,[],32,15,17,12,2,4,,,,4.0,2.0,3.0,,,,2.0,2.0,4.0,5.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,False,0,
nico1246,M,0.6923076923076923,2,[],34,16,18,17,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,3.0,,3.0,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,2.0,2.0,1.0,,,,,,False,0,
patrick1290,M,1.0,0,[],23,13,10,7,0,3,3.0,5.0,5.0,,2.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sofia285,F,0.6,2,[],24,11,13,14,2,0,,,,,,,,,,2.0,4.0,,,,,1.0,1.0,2.0,2.0,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,False,0,
anastasia897,F,1.0,0,[],18,10,8,7,0,2,,,,,1.0,1.0,3.0,3.0,,,,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sofia1269,F,0.5714285714285714,1,[],36,16,20,18,2,0,,,,,,,,,3.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,,1.0,2.0,,4.0,2.0,,1.0,,,2.0,,,4.0,2.0,,1.0,,,,,,,,,,,False,0,
helena1122,F,1.0,0,[],9,5,4,6,0,1,,,,,,1.0,1.0,2.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
leon635,M,0.5714285714285714,1,[],34,17,17,15,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,2.0,2.0,,,,2.0,,,,,,,6.0,,1.0,,,,5.0,,,1.0,,,1.0,,1.0,,,,,False,0,
sarah656,F,0.6666666666666666,2,[],31,14,17,16,2,1,,,,,,,,,2.0,1.0,4.0,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,2.0,2.0,,,3.0,1.0,4.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,False,0,
felix245,M,0.6,1,[],18,9,9,8,2,2,2.0,2.0,1.0,,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
lina644,F,0.6153846153846154,1,[],34,17,17,14,2,1,,,,1.0,,,,,2.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,2.0,,,,,2.0,,1.0,7.0,5.0,1.0,,,,,,,,,,,,False,0,
lena641,F,0.6666666666666666,0,[],32,17,15,13,0,0,,,,,,,,,3.0,2.0,2.0,,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,2.0,,,,2.0,,,,,1.0,,1.0,6.0,5.0,,,1.0,,,,,,,,,,False,0,
florian471,M,1.0,0,[],12,6,6,7,0,1,1.0,1.0,4.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
luca197,M,0.6666666666666666,1,[],8,4,4,3,2,2,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
marcel1042,M,0.6666666666666666,0,[],28,14,14,8,0,1,1.0,4.0,9.0,1.0,2.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
magdalena59,F,0.5333333333333333,2,[],41,20,21,19,2,0,,,,,,,,,2.0,2.0,4.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,3.0,3.0,,,1.0,,6.0,1.0,,1.0,,,3.0,,,3.0,,,1.0,,1.0,,,,,,,,,False,0,
amelie610,F,0.6666666666666666,2,[],39,19,20,19,2,0,,,,,,,,,2.0,2.0,4.0,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,2.0,2.0,,1.0,,,,,3.0,4.0,4.0,2.0,1.0,1.0,,,,,,,,,,False,0,
jakob969,M,0.6923076923076923,1,[],21,10,11,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,1.0,,,,1.0,,,,,,1.0,2.0,,2.0,,,,,2.0,,,,,,,2.0,,,,,False,0,
elena696,F,0.6,1,[],27,14,13,12,2,2,,,,,,2.0,,,3.0,1.0,2.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,False,0,
tobias483,M,0.6428571428571429,1,[],31,15,16,18,2,1,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,1.0,3.0,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,False,0,
tobias625,M,0.6666666666666666,0,[],32,16,16,16,0,0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,,3.0,2.0,,,,1.0,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,False,0,
nico495,M,0.6363636363636364,1,[],30,13,17,17,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,4.0,1.0,,2.0,2.0,,1.0,2.0,,,,2.0,,,2.0,,,,,,,2.0,,,,,,,2.0,1.0,1.0,,False,0,
david920,M,1.0,0,[],6,3,3,5,0,1,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
emil1222,M,1.0,0,[],6,3,3,4,0,2,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sarah1156,F,1.0,0,[],9,5,4,7,0,1,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
magdalena430,F,0.75,0,[],15,7,8,9,0,1,,,,1.0,1.0,3.0,1.0,1.0,,,,1.0,4.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
gabriel176,M,0.75,0,[],7,3,4,7,0,1,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
natalie922,F,0.75,1,[],15,9,6,8,2,4,,,,,2.0,1.0,,1.0,,1.0,,4.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
jonas1085,M,0.5384615384615384,2,[],33,16,17,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,,2.0,2.0,,,,2.0,,,,,,,2.0,,1.0,,,,1.0,,,,,1.0,3.0,,,,,,,False,0,
ella92,Conflict,0.5,0,['gender_conflict'],2,1,1,2,0,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
leonie375,F,0.75,0,[],25,12,13,9,0,3,,,,2.0,3.0,3.0,1.0,2.0,,,,3.0,6.0,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
alina762,F,1.0,0,[],28,15,13,7,0,2,,,,,4.0,3.0,3.0,3.0,,,,2.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
oskar24,M,0.5625,1,[],42,21,21,17,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,,3.0,3.0,,,,2.0,,,,,,1.0,3.0,,2.0,,,,1.0,1.0,,1.0,,1.0,3.0,,2.0,,,,,False,0,
gabriel742,M,0.8,1,[],21,10,11,9,2,1,1.0,3.0,4.0,,2.0,1.0,,4.0,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
natalie13,F,0.6666666666666666,1,[],31,18,13,9,2,0,,,,,,,,,3.0,2.0,,,,,8.0,1.0,1.0,,,1.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,False,0,
helena661,F,0.6666666666666666,2,[],32,14,18,16,2,0,,,,,,,,,2.0,1.0,4.0,,,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,2.0,2.0,,,3.0,1.0,4.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,False,0,
natalie178,F,0.5833333333333334,1,[],26,13,13,16,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,2.0,,1.0,,,4.0,3.0,,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,False,0,
david832,M,0.6,2,[],25,11,14,14,2,0,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,False,0,
leon519,M,1.0,0,[],12,6,6,6,0,1,1.0,3.0,2.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
hannah467,F,0.6,1,[],27,12,15,16,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,5.0,2.0,,3.0,,,,,2.0,,,,,1.0,,,,,,,,,1.0,1.0,False,0,
luis14,M,0.7,1,[],32,18,14,11,2,1,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,3.0,3.0,2.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,4.0,7.0,4.0,,,,,,False,0,
adam359,M,0.6,0,[],23,12,11,14,0,0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,False,0,
isabella815,F,1.0,0,[],9,6,3,4,0,3,,,,,1.0,2.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
beate36,F,0.6,1,[],16,8,8,9,2,1,,,,,,1.0,2.0,2.0,,2.0,,1.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
marlene472,F,0.5454545454545454,0,[],30,16,14,16,0,1,,,,1.0,,1.0,,,4.0,2.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,2.0,2.0,,,,,,2.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,False,0,
helena324,F,0.6,2,[],34,17,17,14,2,0,,,,,,,,,4.0,2.0,4.0,,,,5.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,False,0,
ella45,F,0.6666666666666666,0,[],6,3,3,6,0,1,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
marcel785,M,0.625,1,[],14,6,8,12,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,False,0,
paul925,M,0.75,0,[],18,9,9,8,0,2,2.0,4.0,3.0,1.0,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
elias1186,M,0.6,1,[],29,14,15,10,2,5,5.0,5.0,3.0,3.0,4.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
oliver265,M,0.5714285714285714,1,[],23,11,12,11,2,2,2.0,4.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
leon565,Conflict,0.5,1,['gender_conflict'],9,4,5,4,2,2,2.0,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
valentin414,M,1.0,0,[],6,3,3,5,0,1,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
christian987,M,0.6666666666666666,1,[],21,12,9,9,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,3.0,,,,,,False,0,
luisa764,F,0.75,0,[],18,9,9,6,0,5,,,,3.0,3.0,1.0,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
oskar431,M,0.75,0,[],15,7,8,9,0,1,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
tobias174,M,0.75,0,[],13,6,7,8,0,1,1.0,1.0,4.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
marlene1033,F,0.5333333333333333,1,[],41,20,21,19,2,0,,,,,,,,,3.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,2.0,,1.0,,,4.0,3.0,,2.0,,,2.0,,1.0,5.0,3.0,1.0,,,,,,,,,,,,False,0,
simon297,M,1.0,0,[],2,1,1,2,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
julian383,M,0.5333333333333333,1,[],34,15,19,20,2,1,1.0,1.0,,2.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,4.0,,1.0,1.0,,2.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,False,0,
sarah605,F,1.0,0,[],23,11,12,8,0,1,,,,2.0,1.0,2.0,6.0,1.0,,,,1.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
sebastian56,Conflict,0.5,1,['gender_conflict'],17,8,9,9,2,2,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,gender_conflict
philipp1285,M,0.6363636363636364,1,[],29,18,11,12,2,0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,2.0,3.0,8.0,,,,,,False,0,
hannah586,F,0.75,0,[],11,5,6,6,0,3,,,,1.0,1.0,1.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
larissa76,F,1.0,0,[],10,5,5,7,0,1,,,,1.0,,1.0,2.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
katharina1,F,0.7,0,[],31,17,14,12,0,4,,,,3.0,1.0,2.0,,,3.0,2.0,,4.0,3.0,,3.0,,,,,1.0,2.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,False,0,
oliver734,M,0.6666666666666666,0,[],8,4,4,6,0,1,1.0,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
selina1013,F,0.6428571428571429,1,[],37,18,19,18,2,0,,,,,,,,,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,2.0,1.0,,,,,4.0,,5.0,5.0,1.0,1.0,,4.0,,,,,,,,,,False,0,
selina185,F,0.7272727272727273,0,[],35,17,18,18,0,3,,,,4.0,,2.0,,,1.0,2.0,2.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,1.0,1.0,False,0,
valentin479,M,0.6,1,[],9,4,5,6,2,1,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
philipp503,M,0.6363636363636364,1,[],26,12,14,16,2,1,1.0,3.0,,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,False,0,
jonathan84,M,0.6923076923076923,1,[],31,16,15,14,2,1,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,,,,1.0,,,,,,,1.0,3.0,,1.0,,,,2.0,,,2.0,,,2.0,1.0,2.0,,,,,False,0,
sophie282,F,0.6666666666666666,0,[],8,4,4,7,0,1,,,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,
katharina99,F,0.6666666666666666,1,[],16,7,9,13,2,0,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,False,0,
